timestamp,insertTime,speed,latitude,longitude,numberOfSatellites,type,digitalInput1,digitalInput2,digitalInput3,digitalInput4,digitalInput5,digitalOutput1,digitalOutput2,analogInput1,powerSupplyVoltage,internalBatteryVoltage,canSpeed,fuelConsp,coolantTemp,enginerpm,accelPedal,driverSeatBelt,parkBrake,breakPedal,fuelLevel,driverDoor,headLights,canAc,passDoor,blinker,power,unplugged,dtcStr,dtcCount,version,canOdometer,gpsOdometer,deviceOdometer,throttlePosition,throtPosB,throtPosC,calibStartStatus,calibStep,offRoadStep,greenDriveType,greenDriveValue
1528812667,1528812676,42,28.4819733,77.1274638,13,0,1,,,,,,,,13332,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812673,1528812676,42,28.4813398,77.1266165,13,0,1,,,,,,,,13347,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812679,1528812686,42,28.4807241,77.1257841,7,0,1,,,,,,,,13303,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812691,1528812699,42,28.4800575,77.1250456,10,0,1,,,,,,,,13256,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812721,1528812727,42,28.4800451,77.1250473,11,0,1,,,,,,,,13252,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812738,1528812746,42,28.4800731,77.1250633,11,0,1,,,,,,,,13263,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812753,1528812761,42,28.4794705,77.12425,11,0,1,,,,,,,,13325,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812761,1528812777,42,28.4789365,77.1233011,10,0,1,,,,,,,,13328,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812768,1528812777,42,28.4786728,77.122309,12,0,1,,,,,,,,13308,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812775,1528812807,42,28.4787536,77.12117,16,0,1,,,,,,,,13301,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812781,1528812807,42,28.4791205,77.1202296,17,0,1,,,,,,,,13303,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812787,1528812807,42,28.4797378,77.1193145,16,0,1,,,,,,,,13312,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812793,1528812818,42,28.4803676,77.1183476,16,0,1,,,,,,,,13295,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812799,1528812818,42,28.4808188,77.1172881,16,0,1,,,,,,,,13287,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812805,1528812818,42,28.4810421,77.1161816,17,0,1,,,,,,,,13297,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812811,1528812818,42,28.4812506,77.1150896,17,0,1,,,,,,,,13290,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812817,1528812827,42,28.4814481,77.1140395,16,0,1,,,,,,,,13313,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812823,1528812851,42,28.481546,77.1129968,16,0,1,,,,,,,,13308,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812830,1528812851,42,28.481501,77.1118225,15,0,1,,,,,,,,13305,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812837,1528812851,42,28.4815103,77.110798,15,0,1,,,,,,,,13311,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812863,1528812867,42,28.4821178,77.1093395,15,0,1,,,,,,,,13244,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812867,1528812889,42,28.4823931,77.10878,15,0,1,,,,,,,,13272,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,1,31
1528812876,1528812889,42,28.4825746,77.107735,15,0,1,,,,,,,,13289,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812883,1528812898,42,28.4824588,77.1067381,15,0,1,,,,,,,,13307,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812893,1528812906,42,28.4821781,77.1054476,13,0,1,,,,,,,,13274,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812901,1528812906,42,28.4821468,77.1042828,10,0,1,,,,,,,,13283,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812908,1528812913,42,28.4821306,77.1031668,11,0,1,,,,,,,,13278,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812916,1528812922,42,28.481954,77.1020201,4,0,1,,,,,,,,13273,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812919,1528812922,42,28.4819638,77.1015898,7,0,1,,,,,,,,13257,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,3,36
1528812930,1528812937,42,28.4817341,77.1004768,12,0,1,,,,,,,,13254,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812942,1528812949,42,28.4821726,77.0995765,16,0,1,,,,,,,,13266,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812955,1528812960,42,28.4826828,77.0986616,16,0,1,,,,,,,,13261,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812967,1528812990,42,28.4833305,77.0978446,15,0,1,,,,,,,,13271,3820,42,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812983,1528812990,22,28.4836063,77.0966405,14,0,1,,,,,,,,13254,3820,22,,83,1137,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528812996,1528813002,22,28.4834706,77.0955718,16,0,1,,,,,,,,13264,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813005,1528813011,22,28.4832331,77.095048,17,0,1,,,,,,,,13255,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813025,1528813049,22,28.4823243,77.0949105,13,0,1,,,,,,,,13260,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813031,1528813049,22,28.4822125,77.0948966,13,0,1,,,,,,,,13256,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813047,1528813061,22,28.4819465,77.0948538,15,0,1,,,,,,,,13259,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813064,1528813071,22,28.4818543,77.0945838,16,0,1,,,,,,,,13252,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813070,1528813084,22,28.4818405,77.0945376,17,0,1,,,,,,,,13272,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813076,1528813084,22,28.4817265,77.0943786,19,0,1,,,,,,,,13287,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813083,1528813107,22,28.4815456,77.0941808,16,0,1,,,,,,,,13269,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813086,1528813107,22,28.4815343,77.0941115,16,0,1,,,,,,,,13264,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813089,1528813107,22,28.4815808,77.0940679,16,0,1,,,,,,,,13264,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813103,1528813107,22,28.4816505,77.0941473,15,0,1,,,,,,,,13268,3820,22,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813117,1528813130,13,28.481954,77.0945543,19,0,1,,,,,,,,13290,3820,13,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813134,1528813137,13,28.4828553,77.0947398,15,0,1,,,,,,,,13287,3820,13,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813143,1528813215,19,28.4832456,77.0947195,16,0,1,,,,,,,,13265,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813145,1528813215,19,28.4832551,77.0946818,16,0,1,,,,,,,,13275,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813155,1528813228,19,28.4832313,77.0942321,15,0,1,,,,,,,,13310,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813159,1528813228,19,28.4832055,77.0939825,15,0,1,,,,,,,,13305,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813171,1528813228,19,28.4833348,77.0929296,13,0,1,,,,,,,,13310,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813186,1528813228,19,28.483447,77.091886,14,0,1,,,,,,,,13274,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813189,1528813228,19,28.4834888,77.091842,15,0,1,,,,,,,,13292,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813203,1528813228,19,28.4843908,77.0919141,14,0,1,,,,,,,,13303,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813217,1528813228,19,28.4853115,77.092007,14,0,1,,,,,,,,13288,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813234,1528813238,19,28.4862221,77.0920873,15,0,1,,,,,,,,13272,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813241,1528813244,19,28.4864261,77.0920686,15,0,1,,,,,,,,13286,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813271,1528813275,19,28.4869093,77.091491,14,0,1,,,,,,,,13258,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813286,1528813288,19,28.4868765,77.091494,15,0,1,,,,,,,,13323,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813308,1528813311,19,28.4868986,77.0914318,15,0,1,,,,,,,,13339,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813338,1528813341,19,28.4869156,77.0914075,15,0,1,,,,,,,,13342,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813350,1528813352,19,28.4868115,77.0914125,15,0,1,,,,,,,,13340,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813380,1528813382,19,28.4868376,77.0913865,15,0,1,,,,,,,,13349,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813410,1528813413,19,28.4868816,77.0913039,15,0,1,,,,,,,,13347,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813440,1528813443,19,28.4868911,77.0912996,13,0,1,,,,,,,,13344,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813459,1528813461,19,28.4869001,77.0912666,14,0,1,,,,,,,,13342,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813469,1528813473,19,28.4869251,77.0912981,14,0,1,,,,,,,,13339,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813470,1528813473,19,28.4869301,77.0912881,14,0,1,,,,,,,,13339,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813500,1528813502,19,28.4870073,77.09133,13,0,1,,,,,,,,13342,3820,19,,83,1306,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813530,1528813534,19,28.4870148,77.0913351,12,0,1,,,,,,,,13340,3820,19,,83,831,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813560,1528813563,19,28.4870148,77.0913351,10,0,1,,,,,,,,13339,3820,19,,83,831,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813590,1528813593,19,28.4870148,77.0913351,14,0,1,,,,,,,,13344,3820,19,,83,831,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813620,1528813622,19,28.4870148,77.0913351,13,0,1,,,,,,,,13341,3820,19,,83,831,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813650,1528813652,19,28.4870148,77.0913351,11,0,1,,,,,,,,13342,3820,19,,83,831,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813674,1528813677,19,28.4870746,77.0914006,13,0,1,,,,,,,,13340,3820,19,,83,831,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813682,1528813691,19,28.4870825,77.0913691,13,0,1,,,,,,,,13338,3820,19,,83,831,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813694,1528813697,19,28.4870191,77.0914155,11,0,1,,,,,,,,13341,3820,19,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813724,1528813727,19,28.4869776,77.0914545,11,0,1,,,,,,,,13342,3820,19,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813731,1528813733,0,28.4869723,77.0914446,12,0,1,,,,,,,,13338,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813754,1528813757,0,28.487004,77.091402,12,0,1,,,,,,,,13346,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813756,1528813767,13,28.4869805,77.0914701,11,0,1,,,,,,,,13347,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813786,1528813789,0,28.486796,77.0916731,8,0,1,,,,,,,,13340,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813816,1528813819,0,28.486796,77.0916731,8,0,1,,,,,,,,13347,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813821,1528813827,0,28.4869035,77.0915021,8,0,1,,,,,,,,13340,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813828,1528813832,37,28.486983,77.0912084,8,0,1,,,,,,,,13337,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,1,28
1528813829,1528813832,12,28.4870123,77.0911445,8,0,1,,,,,,,,13339,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,2,70
1528813859,1528813861,0,28.4869965,77.0912235,7,0,1,,,,,,,,13341,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813889,1528813891,0,28.4869965,77.0912235,8,0,1,,,,,,,,13344,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813919,1528813922,0,28.4869965,77.0912235,8,0,1,,,,,,,,13342,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813949,1528813952,0,28.4869965,77.0912235,8,0,1,,,,,,,,13347,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528813979,1528813981,0,28.4869965,77.0912235,10,0,1,,,,,,,,13342,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814009,1528814012,0,28.4869485,77.0914083,10,0,1,,,,,,,,13346,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814039,1528814045,0,28.4869485,77.0914083,9,0,1,,,,,,,,13342,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814069,1528814072,0,28.4869485,77.0914083,10,0,1,,,,,,,,13347,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814099,1528814102,0,28.4869756,77.0914381,8,0,1,,,,,,,,13342,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814108,1528814117,0,28.4870225,77.0914746,9,0,1,,,,,,,,13345,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814138,1528814141,0,28.4870663,77.0914523,10,0,1,,,,,,,,13342,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814168,1528814173,0,28.4870663,77.0914523,10,0,1,,,,,,,,13347,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814198,1528814201,0,28.4870663,77.0914523,12,0,1,,,,,,,,13342,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814228,1528814231,0,28.4870663,77.0914523,12,0,1,,,,,,,,13346,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814237,1528814246,0,28.4871853,77.0914265,12,0,1,,,,,,,,13339,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814246,1528814256,0,28.4871588,77.0910585,12,0,1,,,,,,,,13343,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814276,1528814279,0,28.487042,77.0911531,12,0,1,,,,,,,,13339,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814306,1528814309,0,28.487042,77.0911531,12,0,1,,,,,,,,13347,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814336,1528814339,0,28.487042,77.0911531,11,0,1,,,,,,,,13341,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814366,1528814369,0,28.4870406,77.0912598,10,0,1,,,,,,,,13346,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814396,1528814401,0,28.4870406,77.0912598,11,0,1,,,,,,,,13342,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814426,1528814429,0,28.4870406,77.0912598,9,0,1,,,,,,,,13348,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814456,1528814463,0,28.4870406,77.0912598,10,0,1,,,,,,,,13342,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814486,1528814490,0,28.4869943,77.0913708,9,0,1,,,,,,,,13348,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814512,1528814516,0,28.4867861,77.0913805,11,0,1,,,,,,,,13343,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814542,1528814545,0,28.486701,77.0914185,10,0,1,,,,,,,,13346,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814572,1528814575,0,28.486701,77.0914185,10,0,1,,,,,,,,13341,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814602,1528814605,0,28.486701,77.0914185,10,0,1,,,,,,,,13344,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814632,1528814635,0,28.486701,77.0914185,11,0,1,,,,,,,,13341,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814662,1528814667,0,28.486701,77.0914185,10,0,1,,,,,,,,13343,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814692,1528814695,0,28.486701,77.0914185,10,0,1,,,,,,,,13341,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814722,1528814726,0,28.486701,77.0914185,11,0,1,,,,,,,,13344,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814752,1528814755,0,28.486701,77.0914185,10,0,1,,,,,,,,13341,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814782,1528814791,0,28.486701,77.0914185,9,0,1,,,,,,,,13347,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814812,1528814815,0,28.486713,77.091426,8,0,1,,,,,,,,13340,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814842,1528814845,0,28.486713,77.091426,8,0,1,,,,,,,,13343,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814872,1528814875,0,28.486713,77.091426,8,0,1,,,,,,,,13343,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814902,1528814909,0,28.486713,77.091426,9,0,1,,,,,,,,13340,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814932,1528814935,0,28.486713,77.091426,10,0,1,,,,,,,,13340,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814962,1528814967,0,28.486713,77.091426,8,0,1,,,,,,,,13340,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528814992,1528814996,0,28.486713,77.091426,8,0,1,,,,,,,,13340,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528815022,1528815027,0,28.486713,77.091426,8,0,1,,,,,,,,13327,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528815052,1528815056,0,28.486713,77.091426,8,0,1,,,,,,,,13338,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528815064,1528815067,0,28.4868521,77.0914756,9,0,1,,,,,,,,13341,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528815094,1528815098,0,28.4868018,77.0918356,10,0,1,,,,,,,,13340,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528815124,1528815127,0,28.4868018,77.0918356,10,0,1,,,,,,,,13337,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528815154,1528815158,0,28.4868018,77.0918356,10,0,1,,,,,,,,13327,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528815182,1528815185,0,28.4868018,77.0918356,9,0,1,,,,,,,,12937,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528816082,1528816097,0,28.4868018,77.0918356,12,0,1,,,,,,,,12880,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528816982,1528816995,0,28.4868018,77.0918356,10,0,1,,,,,,,,12857,3820,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528817882,1528817896,0,28.4868018,77.0918356,13,0,1,,,,,,,,12839,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528818782,1528818796,0,28.4868018,77.0918356,14,0,1,,,,,,,,12824,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819478,1528819491,0,28.4868018,77.0918356,14,0,1,,,,,,,,12996,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819497,1528819502,0,28.487185,77.0913233,16,0,1,,,,,,,,13297,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819499,1528819516,0,28.4871863,77.0913656,16,0,1,,,,,,,,13294,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819503,1528819516,0,28.4871691,77.091308,16,0,1,,,,,,,,13272,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819528,1528819531,0,28.4871913,77.0912361,15,0,1,,,,,,,,13323,3819,0,,83,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819543,1528819547,16,28.486648,77.091786,15,0,1,,,,,,,,13381,3819,0,,76,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819557,1528819611,24,28.4857065,77.0918221,15,0,1,,,,,,,,13373,3819,0,,76,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819571,1528819611,26,28.484797,77.0919518,15,0,1,,,,,,,,13393,3819,0,,76,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819584,1528819611,15,28.4838798,77.0918923,14,0,1,,,,,,,,13360,3819,0,,76,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819600,1528819611,0,28.483681,77.0918163,12,0,1,,,,,,,,13355,3819,0,,76,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819604,1528819626,14,28.4836151,77.0916775,14,0,1,,,,,,,,13353,3819,0,,76,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819621,1528819626,23,28.4836673,77.0906293,14,0,1,,,,,,,,13391,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819633,1528819638,23,28.4837215,77.0895378,14,0,1,,,,,,,,13370,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819646,1528819648,23,28.4838516,77.0885108,13,0,1,,,,,,,,13341,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819660,1528819665,23,28.4841056,77.0874615,14,0,1,,,,,,,,13385,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819671,1528819676,23,28.4843558,77.0864735,13,0,1,,,,,,,,13352,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819679,1528819689,23,28.4844706,77.0859616,12,0,1,,,,,,,,13312,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819681,1528819689,23,28.484416,77.0859229,13,0,1,,,,,,,,13317,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819698,1528819715,23,28.4835018,77.0860826,15,0,1,,,,,,,,13359,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819714,1528819730,23,28.4825806,77.0861311,13,0,1,,,,,,,,13340,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819744,1528819758,23,28.4817156,77.0860749,15,0,1,,,,,,,,13312,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819746,1528819767,23,28.4816968,77.0860598,15,0,1,,,,,,,,13325,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819753,1528819767,23,28.4817073,77.0857896,13,0,1,,,,,,,,13300,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819783,1528819785,23,28.4816861,77.0857228,12,0,1,,,,,,,,13389,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819813,1528819816,23,28.481679,77.0857271,11,0,1,,,,,,,,13399,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819843,1528819846,23,28.481679,77.0857271,10,0,1,,,,,,,,13396,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819867,1528819869,23,28.4816401,77.085738,11,0,1,,,,,,,,13389,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819876,1528819879,23,28.4812175,77.0857665,12,0,1,,,,,,,,13388,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,1,31
1528819882,1528819885,23,28.481111,77.0857431,12,0,1,,,,,,,,13387,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819897,1528819899,23,28.481124,77.0856453,12,0,1,,,,,,,,13384,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819927,1528819929,23,28.4807173,77.0853883,11,0,1,,,,,,,,13381,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819933,1528819939,23,28.4807126,77.085376,11,0,1,,,,,,,,13380,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819937,1528819939,23,28.4807433,77.085364,11,0,1,,,,,,,,13379,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819953,1528819956,23,28.4807056,77.0853535,11,0,1,,,,,,,,13379,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
1528819968,1528819972,23,28.4810335,77.0853295,11,0,1,,,,,,,,13377,3819,23,,81,794,,,,,,,,,,,1,,,0,,,,,,,,,,,,
